   0.04037,  63.18542,   0.91520
   0.04213,  63.15217,   0.91380
   0.03975,  63.23146,   0.91420
   0.04019,  63.19054,   0.91280
   0.03986,  63.22251,   0.91230
   0.03930,  63.20588,   0.91560
   0.03999,  63.20332,   0.91400
   0.03937,  63.22890,   0.91120
   0.03893,  63.24424,   0.91280
   0.03970,  63.21611,   0.91520
   0.03867,  63.27110,   0.91460
   0.03896,  63.22251,   0.91400
   0.03940,  63.24936,   0.91330
   0.03678,  63.32737,   0.91320
   0.03957,  63.23657,   0.91260
   0.03799,  63.29795,   0.91370
   0.03669,  63.30946,   0.91320
   0.03848,  63.27621,   0.91190
   0.04045,  63.18287,   0.91210
   0.03750,  63.28389,   0.91530
   0.03807,  63.25831,   0.91480
   0.03756,  63.26087,   0.91500
   0.03797,  63.28389,   0.91290
   0.03938,  63.22762,   0.91550
   0.03794,  63.25320,   0.91220
   0.03782,  63.29412,   0.91210
   0.03639,  63.30435,   0.91560
   0.03720,  63.27877,   0.91410
   0.03609,  63.30307,   0.91360
   0.03656,  63.29539,   0.91300
   0.03777,  63.26854,   0.91310
   0.03861,  63.28517,   0.91330
   0.03700,  63.29795,   0.91450
   0.03590,  63.33248,   0.91380
   0.03791,  63.22762,   0.91330
   0.03525,  63.37468,   0.91370
   0.03609,  63.33632,   0.91210
   0.03742,  63.28389,   0.91260
   0.03807,  63.24936,   0.91220
   0.03598,  63.28645,   0.91320
   0.03653,  63.27494,   0.91370
   0.03625,  63.31330,   0.91490
   0.03674,  63.31969,   0.91370
   0.03728,  63.27238,   0.91320
   0.03610,  63.30946,   0.91450
   0.91560,   0.00000,   0.00000
