   1.57038,   0.42062,   0.55250,   0.00000,   0.00000,   0.00000
   1.32967,   0.52156,   0.58200,   0.00000,   0.00000,   0.00000
   0.97787,   0.65648,   0.55330,   0.00000,   0.00000,   0.00000
   0.84605,   0.70666,   0.60600,   0.00000,   0.00000,   0.00000
   0.77450,   0.73372,   0.70990,   0.00000,   0.00000,   0.00000
   0.73126,   0.74764,   0.67840,   0.00000,   0.00000,   0.00000
   0.70394,   0.75694,   0.74940,   0.00000,   0.00000,   0.00000
   0.67814,   0.76814,   0.67600,   0.00000,   0.00000,   0.00000
   0.66040,   0.77298,   0.66810,   0.00000,   0.00000,   0.00000
   0.64835,   0.77686,   0.71430,   0.00000,   0.00000,   0.00000
   0.64156,   0.77858,   0.62210,   0.00000,   0.00000,   0.00000
   0.63490,   0.78106,   0.69350,   0.00000,   0.00000,   0.00000
   0.62445,   0.78754,   0.74710,   0.00000,   0.00000,   0.00000
   0.62927,   0.78442,   0.66020,   0.00000,   0.00000,   0.00000
   0.61907,   0.78706,   0.72340,   0.00000,   0.00000,   0.00000
   0.61309,   0.79012,   0.65680,   0.00000,   0.00000,   0.00000
   0.61187,   0.79050,   0.71060,   0.00000,   0.00000,   0.00000
   0.60244,   0.79484,   0.72560,   0.00000,   0.00000,   0.00000
   0.60077,   0.79522,   0.69460,   0.00000,   0.00000,   0.00000
   0.59416,   0.79920,   0.73130,   0.00000,   0.00000,   0.00000
   0.59465,   0.79614,   0.77900,   0.00000,   0.00000,   0.00000
   0.59398,   0.79700,   0.72440,   0.00000,   0.00000,   0.00000
   0.58688,   0.79916,   0.75520,   0.00000,   0.00000,   0.00000
   0.58283,   0.79996,   0.71700,   0.00000,   0.00000,   0.00000
   0.58241,   0.80216,   0.75260,   0.00000,   0.00000,   0.00000
   0.57631,   0.80434,   0.73400,   0.00000,   0.00000,   0.00000
   0.57949,   0.80084,   0.78490,   0.00000,   0.00000,   0.00000
   0.58097,   0.80190,   0.75050,   0.00000,   0.00000,   0.00000
   0.57727,   0.80154,   0.70170,   0.00000,   0.00000,   0.00000
   0.57674,   0.80220,   0.57950,   0.00000,   0.00000,   0.00000
   0.57315,   0.80382,   0.67300,   0.00000,   0.00000,   0.00000
   0.56917,   0.80652,   0.48990,   0.00000,   0.00000,   0.00000
   0.56898,   0.80544,   0.76160,   0.00000,   0.00000,   0.00000
   0.56899,   0.80470,   0.74780,   0.00000,   0.00000,   0.00000
   0.56650,   0.80598,   0.75690,   0.00000,   0.00000,   0.00000
   0.56080,   0.81002,   0.72320,   0.00000,   0.00000,   0.00000
   0.56642,   0.80620,   0.62900,   0.00000,   0.00000,   0.00000
   0.56314,   0.80856,   0.73060,   0.00000,   0.00000,   0.00000
   0.56099,   0.80836,   0.74490,   0.00000,   0.00000,   0.00000
   0.56062,   0.80832,   0.76000,   0.00000,   0.00000,   0.00000
   0.56085,   0.80750,   0.75590,   0.00000,   0.00000,   0.00000
   0.55811,   0.81008,   0.75260,   0.00000,   0.00000,   0.00000
   0.55937,   0.80896,   0.71320,   0.00000,   0.00000,   0.00000
   0.55504,   0.81144,   0.74290,   0.00000,   0.00000,   0.00000
   0.55964,   0.80950,   0.71280,   0.00000,   0.00000,   0.00000
   0.55861,   0.80846,   0.78510,   0.00000,   0.00000,   0.00000
   0.55791,   0.80986,   0.64020,   0.00000,   0.00000,   0.00000
   0.56505,   0.80748,   0.77050,   0.00000,   0.00000,   0.00000
   0.55344,   0.81166,   0.77000,   0.00000,   0.00000,   0.00000
   0.55238,   0.81170,   0.76260,   0.00000,   0.00000,   0.00000
   0.55192,   0.81146,   0.76640,   0.00000,   0.00000,   0.00000
   0.55351,   0.81294,   0.70950,   0.00000,   0.00000,   0.00000
   0.55205,   0.81094,   0.74430,   0.00000,   0.00000,   0.00000
   0.55072,   0.81302,   0.73730,   0.00000,   0.00000,   0.00000
   0.55485,   0.81086,   0.74360,   0.00000,   0.00000,   0.00000
   0.55344,   0.81244,   0.73550,   0.00000,   0.00000,   0.00000
   0.54669,   0.81270,   0.69270,   0.00000,   0.00000,   0.00000
   0.55129,   0.81066,   0.70710,   0.00000,   0.00000,   0.00000
   0.55568,   0.80950,   0.78550,   0.00000,   0.00000,   0.00000
   0.54795,   0.81544,   0.71800,   0.00000,   0.00000,   0.00000
   0.33799,   0.88494,   0.88670,   0.00000,   0.00000,   0.00000
   0.29068,   0.90084,   0.88520,   0.00000,   0.00000,   0.00000
   0.27862,   0.90430,   0.88700,   0.00000,   0.00000,   0.00000
   0.27311,   0.90666,   0.88850,   0.00000,   0.00000,   0.00000
   0.27537,   0.90536,   0.88480,   0.00000,   0.00000,   0.00000
   0.27589,   0.90458,   0.87430,   0.00000,   0.00000,   0.00000
   0.27555,   0.90530,   0.86070,   0.00000,   0.00000,   0.00000
   0.28047,   0.90470,   0.86210,   0.00000,   0.00000,   0.00000
   0.27805,   0.90342,   0.87890,   0.00000,   0.00000,   0.00000
   0.27932,   0.90318,   0.84820,   0.00000,   0.00000,   0.00000
   0.28065,   0.90378,   0.87220,   0.00000,   0.00000,   0.00000
   0.27527,   0.90618,   0.86720,   0.00000,   0.00000,   0.00000
   0.28413,   0.90224,   0.87220,   0.00000,   0.00000,   0.00000
   0.27284,   0.90562,   0.87970,   0.00000,   0.00000,   0.00000
   0.27339,   0.90570,   0.86800,   0.00000,   0.00000,   0.00000
   0.26878,   0.90794,   0.85950,   0.00000,   0.00000,   0.00000
   0.27094,   0.90642,   0.87720,   0.00000,   0.00000,   0.00000
   0.27243,   0.90616,   0.88110,   0.00000,   0.00000,   0.00000
   0.27260,   0.90568,   0.85380,   0.00000,   0.00000,   0.00000
   0.26725,   0.90796,   0.84680,   0.00000,   0.00000,   0.00000
   0.27005,   0.90674,   0.87330,   0.00000,   0.00000,   0.00000
   0.26401,   0.90888,   0.85900,   0.00000,   0.00000,   0.00000
   0.25714,   0.91252,   0.86960,   0.00000,   0.00000,   0.00000
   0.26028,   0.91100,   0.88770,   0.00000,   0.00000,   0.00000
   0.26127,   0.91078,   0.88930,   0.00000,   0.00000,   0.00000
   0.25784,   0.91048,   0.87450,   0.00000,   0.00000,   0.00000
   0.26071,   0.91120,   0.85650,   0.00000,   0.00000,   0.00000
   0.26295,   0.90948,   0.87330,   0.00000,   0.00000,   0.00000
   0.25362,   0.91228,   0.87900,   0.00000,   0.00000,   0.00000
   0.25990,   0.91004,   0.86610,   0.00000,   0.00000,   0.00000
   0.25359,   0.91330,   0.88680,   0.00000,   0.00000,   0.00000
   0.25164,   0.91364,   0.86450,   0.00000,   0.00000,   0.00000
   0.25669,   0.91204,   0.87070,   0.00000,   0.00000,   0.00000
   0.25259,   0.91164,   0.87800,   0.00000,   0.00000,   0.00000
   0.25279,   0.91242,   0.87380,   0.00000,   0.00000,   0.00000
   0.24782,   0.91452,   0.88620,   0.00000,   0.00000,   0.00000
