   1.59096,   0.41184,   0.48590,   0.00000,   0.00000,   0.00000
   1.42308,   0.48244,   0.59640,   0.00000,   0.00000,   0.00000
   0.99418,   0.65222,   0.48550,   0.00000,   0.00000,   0.00000
   0.86370,   0.69898,   0.55790,   0.00000,   0.00000,   0.00000
   0.79430,   0.72570,   0.53710,   0.00000,   0.00000,   0.00000
   0.75219,   0.74126,   0.65610,   0.00000,   0.00000,   0.00000
   0.73415,   0.74538,   0.61780,   0.00000,   0.00000,   0.00000
   0.71324,   0.75726,   0.70070,   0.00000,   0.00000,   0.00000
   0.70320,   0.75966,   0.72770,   0.00000,   0.00000,   0.00000
   0.69072,   0.76426,   0.68550,   0.00000,   0.00000,   0.00000
   0.68472,   0.76530,   0.72100,   0.00000,   0.00000,   0.00000
   0.67764,   0.76882,   0.69080,   0.00000,   0.00000,   0.00000
   0.67512,   0.76960,   0.71160,   0.00000,   0.00000,   0.00000
   0.66720,   0.77078,   0.64020,   0.00000,   0.00000,   0.00000
   0.66022,   0.77268,   0.65420,   0.00000,   0.00000,   0.00000
   0.66033,   0.77518,   0.70400,   0.00000,   0.00000,   0.00000
   0.65092,   0.77630,   0.66470,   0.00000,   0.00000,   0.00000
   0.65726,   0.77508,   0.71440,   0.00000,   0.00000,   0.00000
   0.64997,   0.77664,   0.71200,   0.00000,   0.00000,   0.00000
   0.64881,   0.77808,   0.60460,   0.00000,   0.00000,   0.00000
   0.64186,   0.78304,   0.74030,   0.00000,   0.00000,   0.00000
   0.64352,   0.77886,   0.62740,   0.00000,   0.00000,   0.00000
   0.63792,   0.78200,   0.73330,   0.00000,   0.00000,   0.00000
   0.64145,   0.78018,   0.71150,   0.00000,   0.00000,   0.00000
   0.64163,   0.78256,   0.69930,   0.00000,   0.00000,   0.00000
   0.63315,   0.78148,   0.75400,   0.00000,   0.00000,   0.00000
   0.62877,   0.78492,   0.71110,   0.00000,   0.00000,   0.00000
   0.63814,   0.78244,   0.59890,   0.00000,   0.00000,   0.00000
   0.63880,   0.78186,   0.71720,   0.00000,   0.00000,   0.00000
   0.63015,   0.78438,   0.67340,   0.00000,   0.00000,   0.00000
   0.62322,   0.78542,   0.69690,   0.00000,   0.00000,   0.00000
   0.62372,   0.78622,   0.68550,   0.00000,   0.00000,   0.00000
   0.62927,   0.78666,   0.70320,   0.00000,   0.00000,   0.00000
   0.62293,   0.78822,   0.78040,   0.00000,   0.00000,   0.00000
   0.62247,   0.78676,   0.62370,   0.00000,   0.00000,   0.00000
   0.62331,   0.78720,   0.77110,   0.00000,   0.00000,   0.00000
   0.62132,   0.78660,   0.64490,   0.00000,   0.00000,   0.00000
   0.62396,   0.78712,   0.67200,   0.00000,   0.00000,   0.00000
   0.63008,   0.78344,   0.70150,   0.00000,   0.00000,   0.00000
   0.62662,   0.78690,   0.59390,   0.00000,   0.00000,   0.00000
   0.62328,   0.78924,   0.73360,   0.00000,   0.00000,   0.00000
   0.62434,   0.78614,   0.58410,   0.00000,   0.00000,   0.00000
   0.62363,   0.78636,   0.70270,   0.00000,   0.00000,   0.00000
   0.61883,   0.78798,   0.76510,   0.00000,   0.00000,   0.00000
   0.61726,   0.79114,   0.68440,   0.00000,   0.00000,   0.00000
   0.61936,   0.78816,   0.71390,   0.00000,   0.00000,   0.00000
   0.61772,   0.78814,   0.72060,   0.00000,   0.00000,   0.00000
   0.61551,   0.78994,   0.71550,   0.00000,   0.00000,   0.00000
   0.61439,   0.79086,   0.72150,   0.00000,   0.00000,   0.00000
   0.61775,   0.79022,   0.74340,   0.00000,   0.00000,   0.00000
   0.61880,   0.79004,   0.67660,   0.00000,   0.00000,   0.00000
   0.61693,   0.78930,   0.76300,   0.00000,   0.00000,   0.00000
   0.61252,   0.79018,   0.58230,   0.00000,   0.00000,   0.00000
   0.61616,   0.79022,   0.73710,   0.00000,   0.00000,   0.00000
   0.61646,   0.79030,   0.73010,   0.00000,   0.00000,   0.00000
   0.61070,   0.79142,   0.67160,   0.00000,   0.00000,   0.00000
   0.60960,   0.79080,   0.69660,   0.00000,   0.00000,   0.00000
   0.60978,   0.79182,   0.72150,   0.00000,   0.00000,   0.00000
   0.60974,   0.79136,   0.75960,   0.00000,   0.00000,   0.00000
   0.61111,   0.79048,   0.71050,   0.00000,   0.00000,   0.00000
   0.40915,   0.85944,   0.86610,   0.00000,   0.00000,   0.00000
   0.36454,   0.87588,   0.85650,   0.00000,   0.00000,   0.00000
   0.35203,   0.87944,   0.86170,   0.00000,   0.00000,   0.00000
   0.35363,   0.87868,   0.85580,   0.00000,   0.00000,   0.00000
   0.35334,   0.87938,   0.86570,   0.00000,   0.00000,   0.00000
   0.35081,   0.87902,   0.85310,   0.00000,   0.00000,   0.00000
   0.35928,   0.87666,   0.83270,   0.00000,   0.00000,   0.00000
   0.35394,   0.87802,   0.84790,   0.00000,   0.00000,   0.00000
   0.35862,   0.87718,   0.86110,   0.00000,   0.00000,   0.00000
   0.36343,   0.87484,   0.85620,   0.00000,   0.00000,   0.00000
   0.35337,   0.87912,   0.81080,   0.00000,   0.00000,   0.00000
   0.36227,   0.87570,   0.79870,   0.00000,   0.00000,   0.00000
   0.35310,   0.87960,   0.81590,   0.00000,   0.00000,   0.00000
   0.35358,   0.87802,   0.85120,   0.00000,   0.00000,   0.00000
   0.35516,   0.87830,   0.81920,   0.00000,   0.00000,   0.00000
   0.35075,   0.88002,   0.83930,   0.00000,   0.00000,   0.00000
   0.34793,   0.88210,   0.86170,   0.00000,   0.00000,   0.00000
   0.34868,   0.87918,   0.85150,   0.00000,   0.00000,   0.00000
   0.34876,   0.88072,   0.84820,   0.00000,   0.00000,   0.00000
   0.34805,   0.88044,   0.84810,   0.00000,   0.00000,   0.00000
   0.34599,   0.88244,   0.84300,   0.00000,   0.00000,   0.00000
   0.34547,   0.88250,   0.86290,   0.00000,   0.00000,   0.00000
   0.33890,   0.88446,   0.83190,   0.00000,   0.00000,   0.00000
   0.34133,   0.88270,   0.84820,   0.00000,   0.00000,   0.00000
   0.33886,   0.88396,   0.86450,   0.00000,   0.00000,   0.00000
   0.34165,   0.88202,   0.81830,   0.00000,   0.00000,   0.00000
   0.34022,   0.88282,   0.86190,   0.00000,   0.00000,   0.00000
   0.33534,   0.88436,   0.83450,   0.00000,   0.00000,   0.00000
   0.33851,   0.88384,   0.83770,   0.00000,   0.00000,   0.00000
   0.34100,   0.88170,   0.81860,   0.00000,   0.00000,   0.00000
   0.33422,   0.88558,   0.85910,   0.00000,   0.00000,   0.00000
