   0.36117,  57.25192,   0.70290
   0.35459,  57.29028,   0.70180
   0.34120,  57.57928,   0.70040
   0.33425,  57.71611,   0.69940
   0.33714,  57.65089,   0.70030
   0.32731,  57.88747,   0.70130
   0.32679,  57.78517,   0.70100
   0.31921,  57.93990,   0.69950
   0.30849,  58.29156,   0.70040
   0.31058,  58.21228,   0.69520
   0.30932,  58.23018,   0.69680
   0.30397,  58.30051,   0.69390
   0.29860,  58.33120,   0.69700
   0.29582,  58.38875,   0.69540
   0.29710,  58.43350,   0.69820
   0.29617,  58.42199,   0.69850
   0.29032,  58.50384,   0.69210
   0.29242,  58.57289,   0.69520
   0.28572,  58.63299,   0.69320
   0.28700,  58.51023,   0.69350
   0.25157,  59.41177,   0.70360
   0.24163,  59.54859,   0.69610
   0.23818,  59.70332,   0.70210
   0.23869,  59.68414,   0.70140
   0.23492,  59.74808,   0.70050
   0.22968,  59.93222,   0.69600
   0.23280,  59.72251,   0.69750
   0.22798,  59.89386,   0.69990
   0.22470,  59.98082,   0.69730
   0.21940,  60.09719,   0.70260
   0.22342,  59.93606,   0.69840
   0.21874,  60.13299,   0.69940
   0.21917,  60.08823,   0.69700
   0.21619,  60.15985,   0.69510
   0.21671,  60.15217,   0.69710
   0.21786,  60.14834,   0.70060
   0.21312,  60.26598,   0.69720
   0.21099,  60.25320,   0.69430
   0.21399,  60.21995,   0.69900
   0.21109,  60.20205,   0.69730
   0.21101,  60.19310,   0.69780
   0.21071,  60.17008,   0.69610
   0.20873,  60.26982,   0.69610
   0.20341,  60.42455,   0.69930
   0.20889,  60.23529,   0.69390
   0.20358,  60.30563,   0.69410
   0.20122,  60.47314,   0.69890
   0.20343,  60.34271,   0.70010
   0.20110,  60.44246,   0.69880
   0.20147,  60.46420,   0.69900
   0.19883,  60.45141,   0.69690
   0.20337,  60.39130,   0.69180
   0.19900,  60.50000,   0.69470
   0.20012,  60.39514,   0.69270
   0.20009,  60.42839,   0.69480
   0.19500,  60.52813,   0.69710
   0.19773,  60.44885,   0.69250
   0.19669,  60.49616,   0.69610
   0.19343,  60.56394,   0.69280
   0.19403,  60.54092,   0.69450
   0.17413,  61.07801,   0.69890
   0.17304,  61.07161,   0.69940
   0.16929,  61.12404,   0.69770
   0.16444,  61.30690,   0.69860
   0.16462,  61.29539,   0.69970
   0.16358,  61.31074,   0.69780
   0.16572,  61.26343,   0.70020
   0.16470,  61.27494,   0.69750
   0.16163,  61.39898,   0.69870
   0.15975,  61.36061,   0.69750
   0.16164,  61.29028,   0.69640
   0.15997,  61.40026,   0.69860
   0.16126,  61.37340,   0.69530
   0.16071,  61.29668,   0.69480
   0.15991,  61.36061,   0.69920
   0.15883,  61.34015,   0.69480
   0.15720,  61.44246,   0.69890
   0.15632,  61.43350,   0.69920
   0.15717,  61.38491,   0.69610
   0.15761,  61.40026,   0.69670
   0.15575,  61.36445,   0.69690
   0.15695,  61.44246,   0.69700
   0.15362,  61.52686,   0.69680
   0.15377,  61.46675,   0.69450
   0.15434,  61.45780,   0.69820
   0.15363,  61.49616,   0.69780
   0.15193,  61.48849,   0.69760
   0.15006,  61.63811,   0.69600
   0.15084,  61.55754,   0.69550
   0.15251,  61.50128,   0.69510
   0.15493,  61.41048,   0.69620
   0.14647,  61.66240,   0.69690
   0.14834,  61.64066,   0.69670
   0.14914,  61.58184,   0.69890
   0.15000,  61.55243,   0.69640
   0.15012,  61.51790,   0.69700
   0.15023,  61.59591,   0.69790
   0.15085,  61.54348,   0.69950
   0.14863,  61.55882,   0.69920
   0.14940,  61.57801,   0.69790
   0.15121,  61.48338,   0.69760
   0.14554,  61.68670,   0.69680
   0.14879,  61.50767,   0.69810
   0.14619,  61.59591,   0.69750
   0.14618,  61.67775,   0.69760
   0.14402,  61.67775,   0.69980
   0.14497,  61.64450,   0.69690
   0.14782,  61.54987,   0.69660
   0.14461,  61.63683,   0.69700
   0.14280,  61.68287,   0.69770
   0.14516,  61.59207,   0.69790
   0.14296,  61.68414,   0.69700
   0.13965,  61.77749,   0.69670
   0.14079,  61.73402,   0.69300
   0.14422,  61.72251,   0.69850
   0.14474,  61.66113,   0.69990
   0.14122,  61.70332,   0.69760
   0.13809,  61.83760,   0.69780
   0.13745,  61.86061,   0.69550
   0.14076,  61.76982,   0.69610
   0.14148,  61.72890,   0.69790
   0.13927,  61.78261,   0.69310
   0.13941,  61.71100,   0.69570
   0.13861,  61.82864,   0.69960
   0.13669,  61.85038,   0.69510
   0.13617,  61.85934,   0.69730
   0.13951,  61.73018,   0.69510
   0.13746,  61.73402,   0.69460
   0.13910,  61.73657,   0.69670
   0.13807,  61.83248,   0.69680
   0.13814,  61.80435,   0.69500
   0.13694,  61.80690,   0.69570
   0.13714,  61.86956,   0.69680
   0.13360,  61.86829,   0.69760
   0.13545,  61.81330,   0.69430
   0.13730,  61.83376,   0.69720
   0.13757,  61.76471,   0.69430
   0.13226,  61.92967,   0.69510
   0.13680,  61.76215,   0.69640
   0.13394,  61.88363,   0.69720
   0.13267,  61.90793,   0.69340
   0.13292,  61.88875,   0.69240
   0.13522,  61.81841,   0.69540
   0.13340,  61.85806,   0.69340
   0.13179,  61.87596,   0.69230
   0.13185,  61.90154,   0.69280
   0.13327,  61.93862,   0.69630
   0.13185,  61.92455,   0.69620
   0.13397,  61.81202,   0.69720
   0.13277,  61.90793,   0.69610
   0.12245,  62.15473,   0.69910
   0.11982,  62.19565,   0.69490
   0.11679,  62.29923,   0.69840
   0.11551,  62.28389,   0.69730
   0.11688,  62.27621,   0.69440
   0.11626,  62.28005,   0.69470
   0.11437,  62.37468,   0.70050
   0.11538,  62.35166,   0.69800
   0.11129,  62.44246,   0.69670
   0.11693,  62.27238,   0.69840
   0.11613,  62.30179,   0.69430
   0.11394,  62.33632,   0.69570
   0.11505,  62.26343,   0.69850
   0.11493,  62.22762,   0.70090
   0.11097,  62.39003,   0.69540
   0.11144,  62.36317,   0.69830
   0.11350,  62.32609,   0.69520
   0.11290,  62.33632,   0.69730
   0.11075,  62.40281,   0.69420
   0.11321,  62.35678,   0.69680
   0.11264,  62.31713,   0.69670
   0.11227,  62.38747,   0.69730
   0.10904,  62.44246,   0.69840
   0.10843,  62.44373,   0.69880
   0.11103,  62.41048,   0.69750
   0.11220,  62.32609,   0.69580
   0.11212,  62.40537,   0.69780
   0.11274,  62.33504,   0.69800
   0.11285,  62.39258,   0.69680
   0.10800,  62.45780,   0.69490
   0.10929,  62.46675,   0.69740
   0.10925,  62.43095,   0.69720
   0.10920,  62.43734,   0.69950
   0.11044,  62.39003,   0.69860
   0.10813,  62.45652,   0.69820
   0.10898,  62.41177,   0.69330
   0.11243,  62.33632,   0.69610
   0.10743,  62.50000,   0.69980
   0.10909,  62.46547,   0.69620
   0.10891,  62.40793,   0.69660
   0.10911,  62.39258,   0.69930
   0.10833,  62.48338,   0.69390
   0.10694,  62.47954,   0.69800
   0.10758,  62.49233,   0.69570
   0.11031,  62.43095,   0.69710
   0.10759,  62.47954,   0.69510
   0.10866,  62.45013,   0.69370
   0.10765,  62.43734,   0.69480
   0.10893,  62.40154,   0.69520
   0.10567,  62.46292,   0.69570
