   4.11729,   0.07380,   0.11930,   0.00000,   0.00000,   0.00000
   3.71782,   0.12470,   0.17390,   0.00000,   0.00000,   0.00000
   3.03773,   0.23674,   0.22370,   0.00000,   0.00000,   0.00000
   2.66667,   0.31010,   0.24610,   0.00000,   0.00000,   0.00000
   2.43944,   0.35626,   0.23190,   0.00000,   0.00000,   0.00000
   2.28678,   0.38874,   0.38400,   0.00000,   0.00000,   0.00000
   2.18838,   0.41164,   0.35290,   0.00000,   0.00000,   0.00000
   2.11694,   0.42958,   0.33540,   0.00000,   0.00000,   0.00000
   2.05841,   0.44204,   0.37760,   0.00000,   0.00000,   0.00000
   2.03172,   0.44656,   0.39770,   0.00000,   0.00000,   0.00000
   1.99135,   0.45750,   0.33840,   0.00000,   0.00000,   0.00000
   1.96381,   0.46308,   0.32980,   0.00000,   0.00000,   0.00000
   1.93298,   0.47112,   0.37540,   0.00000,   0.00000,   0.00000
   1.92593,   0.47142,   0.38820,   0.00000,   0.00000,   0.00000
   1.90150,   0.47734,   0.39610,   0.00000,   0.00000,   0.00000
   1.89968,   0.48096,   0.32380,   0.00000,   0.00000,   0.00000
   1.88672,   0.48370,   0.39320,   0.00000,   0.00000,   0.00000
   1.87322,   0.48462,   0.37900,   0.00000,   0.00000,   0.00000
   1.87014,   0.48474,   0.44290,   0.00000,   0.00000,   0.00000
   1.85880,   0.49108,   0.42840,   0.00000,   0.00000,   0.00000
   1.84670,   0.49238,   0.46750,   0.00000,   0.00000,   0.00000
   1.84031,   0.49414,   0.43390,   0.00000,   0.00000,   0.00000
   1.83385,   0.49502,   0.38020,   0.00000,   0.00000,   0.00000
   1.82700,   0.49574,   0.42730,   0.00000,   0.00000,   0.00000
   1.82859,   0.49802,   0.38630,   0.00000,   0.00000,   0.00000
   1.82113,   0.49940,   0.39270,   0.00000,   0.00000,   0.00000
   1.82318,   0.49724,   0.41020,   0.00000,   0.00000,   0.00000
   1.80504,   0.50060,   0.43000,   0.00000,   0.00000,   0.00000
   1.80608,   0.49924,   0.41790,   0.00000,   0.00000,   0.00000
   1.79860,   0.50280,   0.43710,   0.00000,   0.00000,   0.00000
   1.80207,   0.50326,   0.39770,   0.00000,   0.00000,   0.00000
   1.79228,   0.50506,   0.43770,   0.00000,   0.00000,   0.00000
   1.79816,   0.50354,   0.37760,   0.00000,   0.00000,   0.00000
   1.78903,   0.50550,   0.44380,   0.00000,   0.00000,   0.00000
   1.78605,   0.50708,   0.40980,   0.00000,   0.00000,   0.00000
   1.78986,   0.50774,   0.39960,   0.00000,   0.00000,   0.00000
   1.78436,   0.50844,   0.44360,   0.00000,   0.00000,   0.00000
   1.78373,   0.50920,   0.38780,   0.00000,   0.00000,   0.00000
   1.77761,   0.50864,   0.46210,   0.00000,   0.00000,   0.00000
