   0.23546,  58.89898,   0.90100
   0.14423,  60.79412,   0.91070
   0.12589,  61.21100,   0.91110
   0.11451,  61.49744,   0.91320
   0.10141,  61.83120,   0.91250
   0.09776,  61.90537,   0.91390
   0.09307,  61.97443,   0.91650
   0.08953,  62.02813,   0.91550
   0.08820,  62.09207,   0.91700
   0.08255,  62.19565,   0.91640
   0.07882,  62.29028,   0.91990
   0.07912,  62.25831,   0.91840
   0.07494,  62.32737,   0.91680
   0.07543,  62.30307,   0.91750
   0.07195,  62.42967,   0.91710
   0.06817,  62.49616,   0.91870
   0.07141,  62.38747,   0.91660
   0.06877,  62.51662,   0.91850
   0.07266,  62.41688,   0.91840
   0.06604,  62.55499,   0.91510
   0.04984,  62.95780,   0.92710
   0.04121,  63.12788,   0.92620
   0.03955,  63.17008,   0.92730
   0.03958,  63.17263,   0.92590
   0.03663,  63.21100,   0.92340
   0.03525,  63.26471,   0.92670
   0.03226,  63.30690,   0.92390
   0.03189,  63.35294,   0.92520
   0.03299,  63.31713,   0.92570
   0.02951,  63.38619,   0.92560
   0.02974,  63.35678,   0.92710
   0.03087,  63.34527,   0.92560
   0.03033,  63.34783,   0.92680
   0.03047,  63.35934,   0.92590
   0.03027,  63.35678,   0.92740
   0.02934,  63.35678,   0.92670
   0.02732,  63.41560,   0.92540
   0.02989,  63.36701,   0.92650
   0.02820,  63.38875,   0.92680
   0.02856,  63.40026,   0.92320
   0.02718,  63.40793,   0.92630
   0.02745,  63.42583,   0.92150
   0.02926,  63.37085,   0.92470
   0.02708,  63.42711,   0.92430
   0.02723,  63.43350,   0.92510
   0.02605,  63.43606,   0.92360
   0.02711,  63.40793,   0.92410
   0.02594,  63.44501,   0.92570
   0.02639,  63.42583,   0.92480
   0.02590,  63.45524,   0.92650
   0.02599,  63.45524,   0.92390
   0.02374,  63.48849,   0.92360
   0.02455,  63.44757,   0.92250
   0.02458,  63.47698,   0.92400
   0.02390,  63.49616,   0.92510
   0.02322,  63.49744,   0.92740
   0.02400,  63.49744,   0.92280
   0.02536,  63.46803,   0.92040
   0.02299,  63.49872,   0.92730
   0.02279,  63.52557,   0.92600
   0.02115,  63.55754,   0.92690
   0.01675,  63.65345,   0.92740
   0.01657,  63.66496,   0.92710
   0.01478,  63.70332,   0.92810
   0.01492,  63.69181,   0.92630
   0.01388,  63.71483,   0.92720
   0.01501,  63.69181,   0.92730
   0.01489,  63.68926,   0.92850
   0.01429,  63.68926,   0.92730
   0.01371,  63.72379,   0.92770
   0.01410,  63.71228,   0.92740
   0.01365,  63.71867,   0.92520
   0.01371,  63.71228,   0.92890
   0.01363,  63.71739,   0.92530
   0.01370,  63.72762,   0.92800
   0.01393,  63.71483,   0.92730
   0.01306,  63.72890,   0.92770
   0.01199,  63.74424,   0.92800
   0.01188,  63.75064,   0.92910
   0.01303,  63.72251,   0.92850
   0.01322,  63.71995,   0.92720
   0.01314,  63.72379,   0.92730
   0.01313,  63.72123,   0.92750
   0.01222,  63.75320,   0.92670
   0.01228,  63.74680,   0.92660
   0.01309,  63.74424,   0.92750
   0.01268,  63.71228,   0.92660
   0.01228,  63.73402,   0.92870
   0.01233,  63.73402,   0.92850
   0.01248,  63.73529,   0.92940
   0.01134,  63.76343,   0.92770
   0.01254,  63.73146,   0.92760
   0.01108,  63.75576,   0.92830
   0.01136,  63.74041,   0.92870
   0.01181,  63.74424,   0.92910
   0.01193,  63.73273,   0.92870
   0.01169,  63.75192,   0.92720
   0.01138,  63.74424,   0.92980
   0.01190,  63.74936,   0.92990
   0.01177,  63.75192,   0.92850
   0.01065,  63.76471,   0.92730
   0.01115,  63.75576,   0.92500
   0.01114,  63.76215,   0.92890
   0.01152,  63.75703,   0.92850
   0.01135,  63.75064,   0.92930
   0.01088,  63.75959,   0.92820
   0.01131,  63.74169,   0.92650
   0.01115,  63.74936,   0.92720
   0.01167,  63.74169,   0.92620
   0.01133,  63.74808,   0.92670
   0.01069,  63.76854,   0.92820
   0.01113,  63.75703,   0.92790
   0.01091,  63.76215,   0.92650
   0.01051,  63.76598,   0.92780
   0.01064,  63.76598,   0.92870
   0.01052,  63.76727,   0.92870
   0.01120,  63.77366,   0.92770
   0.01116,  63.73913,   0.92830
   0.00988,  63.78772,   0.92620
   0.01020,  63.77366,   0.92900
   0.01073,  63.75959,   0.92740
   0.01017,  63.77621,   0.92790
   0.01096,  63.76343,   0.92800
   0.01075,  63.76727,   0.92770
   0.01099,  63.77110,   0.92550
   0.01075,  63.76598,   0.92580
   0.01081,  63.77621,   0.92680
   0.01071,  63.75959,   0.92600
   0.01083,  63.77110,   0.92670
   0.01113,  63.74041,   0.92590
   0.01013,  63.77877,   0.92770
   0.01029,  63.77621,   0.92820
   0.00934,  63.79668,   0.92680
   0.00947,  63.80819,   0.92690
   0.01021,  63.76982,   0.92820
   0.00982,  63.79412,   0.92470
   0.00975,  63.77110,   0.92580
   0.01129,  63.75320,   0.92510
   0.01056,  63.76727,   0.92900
   0.00990,  63.78389,   0.92870
   0.01083,  63.75576,   0.92760
   0.01186,  63.75447,   0.92810
   0.01045,  63.76982,   0.92950
   0.01060,  63.75831,   0.92760
   0.01078,  63.75703,   0.92850
   0.01063,  63.75703,   0.92740
   0.01089,  63.75576,   0.92680
   0.01008,  63.77749,   0.92690
   0.00940,  63.79156,   0.92580
   0.01008,  63.78772,   0.92660
   0.00844,  63.81841,   0.92840
   0.00696,  63.84911,   0.93010
   0.00762,  63.82225,   0.92770
   0.00745,  63.83887,   0.92950
   0.00754,  63.82737,   0.92980
   0.00694,  63.85422,   0.93070
   0.00715,  63.84783,   0.93030
   0.00728,  63.83760,   0.93010
   0.00699,  63.85038,   0.93030
   0.00715,  63.84015,   0.92730
   0.00655,  63.85806,   0.93130
   0.00686,  63.84271,   0.92980
   0.00639,  63.85038,   0.93090
   0.00669,  63.85550,   0.92920
   0.00650,  63.85806,   0.93060
   0.00651,  63.84399,   0.92950
   0.00648,  63.85550,   0.93120
   0.00631,  63.86701,   0.93120
   0.00578,  63.87212,   0.93140
   0.00661,  63.85806,   0.92920
   0.00611,  63.86701,   0.93110
   0.00591,  63.87340,   0.92910
   0.00624,  63.85550,   0.92980
