   0.01310,  63.75959,   0.92030
   0.01328,  63.73018,   0.92050
   0.01253,  63.75192,   0.91970
   0.01237,  63.76087,   0.92010
   0.01258,  63.76343,   0.91890
   0.01244,  63.77621,   0.91990
   0.01314,  63.74297,   0.91970
   0.01270,  63.74424,   0.92140
   0.01252,  63.76343,   0.92010
   0.01224,  63.77494,   0.92070
   0.01180,  63.77621,   0.92130
   0.01307,  63.75831,   0.92000
   0.01252,  63.75320,   0.92060
   0.01251,  63.75064,   0.92090
   0.01203,  63.76215,   0.91980
   0.01329,  63.75320,   0.91920
   0.01248,  63.75064,   0.92090
   0.01306,  63.73785,   0.92040
   0.01314,  63.73018,   0.91910
   0.01247,  63.75703,   0.92030
   0.01255,  63.75703,   0.92090
   0.01261,  63.77366,   0.92030
   0.01246,  63.76215,   0.92050
   0.01166,  63.77238,   0.92060
   0.01277,  63.75831,   0.92130
   0.01270,  63.75703,   0.92150
   0.01195,  63.76982,   0.92030
   0.01195,  63.77110,   0.91880
   0.01173,  63.76215,   0.92050
   0.01189,  63.76598,   0.92010
   0.01184,  63.76854,   0.92090
   0.01224,  63.76087,   0.91970
   0.01219,  63.75959,   0.92030
   0.01159,  63.78005,   0.92140
   0.01119,  63.78517,   0.92030
   0.01139,  63.78005,   0.92070
   0.01148,  63.78517,   0.92010
   0.01131,  63.79923,   0.92010
   0.01206,  63.74936,   0.92080
   0.01157,  63.78900,   0.92140
   0.01116,  63.78645,   0.92110
   0.01199,  63.76598,   0.92060
   0.01098,  63.80563,   0.91980
   0.01203,  63.78005,   0.92060
   0.01104,  63.78772,   0.91960
   0.00000,   0.00000,   0.00000
